time,open,high,low,close,tick_volume,spread,real_volume
2025-03-12 15:15:00,1.08857,1.08949,1.08852,1.08921,1458,1,0
2025-03-12 15:30:00,1.08923,1.09029,1.0889,1.09029,1403,1,0
2025-03-12 15:45:00,1.09028,1.09138,1.09001,1.0913,1220,1,0
2025-03-12 16:00:00,1.0913,1.09187,1.091,1.09147,1392,1,0
2025-03-12 16:15:00,1.09147,1.09225,1.09111,1.09191,1233,1,0
2025-03-12 16:30:00,1.0919,1.09234,1.09116,1.09125,1088,1,0
2025-03-12 16:45:00,1.09125,1.09244,1.09117,1.09244,1153,1,0
2025-03-12 17:00:00,1.09243,1.0926,1.0917,1.09257,1305,1,0
2025-03-12 17:15:00,1.09256,1.09278,1.09139,1.09155,1133,1,0
2025-03-12 17:30:00,1.09154,1.09164,1.09102,1.09117,897,1,0
2025-03-12 17:45:00,1.09118,1.09118,1.09058,1.09059,816,1,0
2025-03-12 18:00:00,1.09059,1.09094,1.09034,1.09086,1014,1,0
2025-03-12 18:15:00,1.09086,1.09132,1.09059,1.09129,849,1,0
2025-03-12 18:30:00,1.09128,1.09143,1.09046,1.09078,1038,1,0
2025-03-12 18:45:00,1.09079,1.09099,1.09057,1.0907,867,1,0
2025-03-12 19:00:00,1.09069,1.09096,1.09035,1.09055,854,1,0
2025-03-12 19:15:00,1.09057,1.09057,1.08968,1.0897000000000001,848,1,0
2025-03-12 19:30:00,1.08969,1.0897000000000001,1.08798,1.08839,771,1,0
2025-03-12 19:45:00,1.08839,1.08865,1.08808,1.08847,1004,1,0
2025-03-12 20:00:00,1.0884800000000001,1.08908,1.08832,1.08886,789,1,0
2025-03-12 20:15:00,1.08886,1.08963,1.08864,1.08944,1001,1,0
2025-03-12 20:30:00,1.08944,1.08964,1.08883,1.08927,827,1,0
2025-03-12 20:45:00,1.08927,1.08978,1.08903,1.08903,749,1,0
2025-03-12 21:00:00,1.08904,1.08937,1.08881,1.08882,369,1,0
2025-03-12 21:15:00,1.08883,1.08921,1.08873,1.08908,393,1,0
2025-03-12 21:30:00,1.08907,1.08908,1.08878,1.08882,362,1,0
2025-03-12 21:45:00,1.08883,1.08898,1.08866,1.08874,326,1,0
2025-03-12 22:00:00,1.08901,1.08908,1.08886,1.08888,63,1,0
2025-03-12 22:15:00,1.08888,1.08889,1.0887,1.08878,56,5,0
2025-03-12 22:30:00,1.08878,1.08888,1.0887,1.08881,85,1,0
2025-03-12 22:45:00,1.08884,1.08884,1.08868,1.0887,61,1,0
2025-03-12 23:00:00,1.08881,1.08899,1.08876,1.08884,130,1,0
2025-03-12 23:15:00,1.08884,1.08891,1.08876,1.08884,130,1,0
2025-03-12 23:30:00,1.08885,1.08899,1.08885,1.0889,177,1,0
2025-03-12 23:45:00,1.08893,1.08897,1.08878,1.0889199999999999,208,1,0
2025-03-13 00:00:00,1.08889,1.089,1.08868,1.08871,288,1,0
2025-03-13 00:15:00,1.08871,1.0888,1.0885,1.0885,170,1,0
2025-03-13 00:30:00,1.0885,1.08862,1.08845,1.08847,247,1,0
2025-03-13 00:45:00,1.08844,1.08866,1.08834,1.08854,276,1,0
2025-03-13 01:00:00,1.08854,1.08868,1.08851,1.08855,270,1,0
