time,open,high,low,close,tick_volume,spread,real_volume
2025-03-12 00:30:00,1.29496,1.29496,1.2947199999999999,1.29484,499,1,0
2025-03-12 00:45:00,1.29484,1.29492,1.2943500000000001,1.29439,598,1,0
2025-03-12 01:00:00,1.2944200000000001,1.2946,1.29422,1.29426,921,1,0
2025-03-12 01:15:00,1.29426,1.2944,1.29402,1.29404,767,1,0
2025-03-12 01:30:00,1.29403,1.29403,1.29322,1.29337,803,1,0
2025-03-12 01:45:00,1.29336,1.29363,1.29314,1.29361,1060,1,0
2025-03-12 02:00:00,1.2936,1.29387,1.29345,1.2934999999999999,1208,1,0
2025-03-12 02:15:00,1.29351,1.29405,1.2934999999999999,1.29392,1133,1,0
2025-03-12 02:30:00,1.29391,1.29436,1.2937,1.2937699999999999,1502,1,0
2025-03-12 02:45:00,1.29378,1.29389,1.29365,1.29376,1374,1,0
2025-03-12 03:00:00,1.29376,1.2943,1.29362,1.29416,1323,1,0
2025-03-12 03:15:00,1.2941,1.29424,1.2937,1.29378,1008,1,0
2025-03-12 03:30:00,1.29378,1.29396,1.2935400000000001,1.29367,1106,1,0
2025-03-12 03:45:00,1.29367,1.29379,1.29329,1.29334,1037,1,0
2025-03-12 04:00:00,1.29334,1.29353,1.29322,1.29325,896,1,0
2025-03-12 04:15:00,1.29326,1.29339,1.29283,1.29315,989,1,0
2025-03-12 04:30:00,1.29315,1.2931599999999999,1.29276,1.29283,882,1,0
2025-03-12 04:45:00,1.29282,1.29282,1.29221,1.29224,802,1,0
2025-03-12 05:00:00,1.29224,1.29247,1.29208,1.29212,377,2,0
2025-03-12 05:15:00,1.29212,1.29251,1.29202,1.29241,652,1,0
2025-03-12 05:30:00,1.2924,1.29253,1.2921,1.29234,925,1,0
2025-03-12 05:45:00,1.29234,1.29263,1.2923,1.29239,881,1,0
2025-03-12 06:00:00,1.29239,1.29245,1.29208,1.29234,1140,1,0
2025-03-12 06:15:00,1.29233,1.2925900000000001,1.29218,1.29237,1002,1,0
2025-03-12 06:30:00,1.29243,1.29276,1.29239,1.29272,1076,1,0
2025-03-12 06:45:00,1.29272,1.2931599999999999,1.29256,1.29314,914,1,0
2025-03-12 07:00:00,1.2931300000000001,1.29328,1.29285,1.29307,938,1,0
2025-03-12 07:15:00,1.29307,1.2931599999999999,1.29246,1.29266,1022,1,0
2025-03-12 07:30:00,1.29266,1.29309,1.29242,1.29265,1004,1,0
2025-03-12 07:45:00,1.29265,1.29266,1.29156,1.2916400000000001,1188,1,0
2025-03-12 08:00:00,1.2917,1.29236,1.29136,1.2922799999999999,1573,1,0
2025-03-12 08:15:00,1.2922500000000001,1.2926,1.29189,1.29243,1443,1,0
2025-03-12 08:30:00,1.29242,1.29307,1.29217,1.29283,1193,1,0
2025-03-12 08:45:00,1.29282,1.29324,1.29183,1.29288,1296,1,0
2025-03-12 09:00:00,1.29287,1.29351,1.29238,1.2928600000000001,1739,1,0
2025-03-12 09:15:00,1.29285,1.29318,1.29277,1.2929,1538,1,0
2025-03-12 09:30:00,1.2929,1.29361,1.29253,1.29325,1624,1,0
2025-03-12 09:45:00,1.29325,1.29423,1.29278,1.29422,1937,1,0
2025-03-12 10:00:00,1.29424,1.29454,1.29373,1.29389,1619,1,0
2025-03-12 10:15:00,1.29389,1.2943500000000001,1.2937400000000001,1.29396,1452,1,0
2025-03-12 10:30:00,1.29396,1.29454,1.29388,1.29391,1194,1,0
2025-03-12 10:45:00,1.2939,1.29404,1.29337,1.2934700000000001,1298,1,0
2025-03-12 11:00:00,1.29345,1.29426,1.29333,1.29421,1294,1,0
2025-03-12 11:15:00,1.29416,1.29424,1.29391,1.29414,1125,1,0
2025-03-12 11:30:00,1.29414,1.2944,1.29317,1.2938100000000001,1069,1,0
2025-03-12 11:45:00,1.29376,1.29376,1.29299,1.29338,1155,1,0
2025-03-12 12:00:00,1.29338,1.29478,1.29335,1.29463,1352,1,0
2025-03-12 12:15:00,1.29464,1.29588,1.29459,1.29563,1188,1,0
2025-03-12 12:30:00,1.29563,1.29615,1.29509,1.29542,1191,1,0
2025-03-12 12:45:00,1.29543,1.29544,1.2941099999999999,1.29443,1320,1,0
2025-03-12 13:00:00,1.29443,1.29546,1.29434,1.2953700000000001,1341,1,0
2025-03-12 13:15:00,1.29534,1.2956400000000001,1.29441,1.29478,1364,1,0
2025-03-12 13:30:00,1.29483,1.29895,1.29385,1.2943799999999999,2679,1,0
2025-03-12 13:45:00,1.29443,1.29599,1.29406,1.29431,2210,1,0
2025-03-12 14:00:00,1.29433,1.29526,1.29416,1.29485,2013,1,0
2025-03-12 14:15:00,1.29483,1.29558,1.29386,1.29526,1961,1,0
2025-03-12 14:30:00,1.29526,1.29543,1.29372,1.2940800000000001,1900,1,0
2025-03-12 14:45:00,1.2941,1.29464,1.29275,1.29352,1983,1,0
2025-03-12 15:00:00,1.29351,1.29399,1.29303,1.2932299999999999,1650,1,0
2025-03-12 15:15:00,1.2932299999999999,1.29352,1.29246,1.29301,1522,1,0
2025-03-12 15:30:00,1.29304,1.29369,1.2925,1.29366,1688,1,0
2025-03-12 15:45:00,1.29366,1.29485,1.29335,1.29464,1417,1,0
2025-03-12 16:00:00,1.29459,1.29524,1.29417,1.29489,1598,1,0
2025-03-12 16:15:00,1.29488,1.29615,1.29449,1.29611,1422,1,0
2025-03-12 16:30:00,1.29613,1.2965900000000001,1.29575,1.29583,1402,1,0
2025-03-12 16:45:00,1.29583,1.29684,1.2958,1.29683,1479,1,0
2025-03-12 17:00:00,1.29683,1.29818,1.29647,1.29807,1548,1,0
