time,open,high,low,close,tick_volume,spread,real_volume
2025-03-12 17:05:00,1.09196,1.09249,1.09188,1.09232,420,1,0
2025-03-12 17:10:00,1.09231,1.0926,1.0917,1.09257,485,1,0
2025-03-12 17:15:00,1.09256,1.09278,1.09188,1.09212,426,1,0
2025-03-12 17:20:00,1.09213,1.09213,1.0917,1.09171,297,1,0
2025-03-12 17:25:00,1.09171,1.09193,1.09139,1.09155,410,1,0
2025-03-12 17:30:00,1.09154,1.09164,1.09124,1.0913599999999999,347,1,0
2025-03-12 17:35:00,1.0913599999999999,1.09154,1.09124,1.09137,290,1,0
2025-03-12 17:40:00,1.09137,1.09152,1.09102,1.09117,260,1,0
2025-03-12 17:45:00,1.09118,1.09118,1.09076,1.09082,266,1,0
2025-03-12 17:50:00,1.09082,1.09099,1.0907499999999999,1.09083,254,1,0
2025-03-12 17:55:00,1.09086,1.09097,1.09058,1.09059,296,1,0
2025-03-12 18:00:00,1.09059,1.09071,1.09034,1.09057,346,1,0
2025-03-12 18:05:00,1.0906,1.09067,1.09038,1.09052,359,1,0
2025-03-12 18:10:00,1.09052,1.09094,1.09037,1.09086,309,1,0
2025-03-12 18:15:00,1.09086,1.09109,1.09059,1.09101,337,1,0
2025-03-12 18:20:00,1.09103,1.09123,1.09086,1.09088,273,1,0
2025-03-12 18:25:00,1.09089,1.09132,1.09087,1.09129,239,1,0
2025-03-12 18:30:00,1.09128,1.09143,1.09106,1.0911,272,1,0
2025-03-12 18:35:00,1.09111,1.09115,1.09057,1.09061,365,1,0
2025-03-12 18:40:00,1.0906,1.09086,1.09046,1.09078,401,1,0
2025-03-12 18:45:00,1.09079,1.09099,1.09058,1.09059,312,1,0
2025-03-12 18:50:00,1.0906,1.09086,1.0906,1.09063,318,1,0
2025-03-12 18:55:00,1.09064,1.09079,1.09057,1.0907,237,1,0
2025-03-12 19:00:00,1.09069,1.09096,1.0905,1.09064,246,1,0
2025-03-12 19:05:00,1.09064,1.09067,1.09035,1.09047,304,1,0
2025-03-12 19:10:00,1.09048,1.0906,1.09038,1.09055,304,1,0
2025-03-12 19:15:00,1.09057,1.09057,1.09006,1.09016,277,1,0
2025-03-12 19:20:00,1.09016,1.09018,1.08976,1.08987,310,1,0
2025-03-12 19:25:00,1.08988,1.09004,1.08968,1.0897000000000001,261,1,0
2025-03-12 19:30:00,1.08969,1.0897000000000001,1.08932,1.08937,243,1,0
2025-03-12 19:35:00,1.08938,1.08955,1.08858,1.08871,214,1,0
2025-03-12 19:40:00,1.08871,1.08871,1.08798,1.08839,314,1,0
2025-03-12 19:45:00,1.08839,1.0886,1.08834,1.0884800000000001,278,1,0
2025-03-12 19:50:00,1.0884800000000001,1.08865,1.08823,1.08837,278,1,0
2025-03-12 19:55:00,1.08832,1.08847,1.08808,1.08847,448,1,0
2025-03-12 20:00:00,1.0884800000000001,1.08862,1.08832,1.08858,313,1,0
2025-03-12 20:05:00,1.08858,1.08873,1.08849,1.08873,228,1,0
2025-03-12 20:10:00,1.08873,1.08908,1.08873,1.08886,248,1,0
2025-03-12 20:15:00,1.08886,1.08912,1.08864,1.08894,356,1,0
2025-03-12 20:20:00,1.08893,1.08899,1.08878,1.08899,313,1,0
2025-03-12 20:25:00,1.089,1.08963,1.08898,1.08944,332,1,0
2025-03-12 20:30:00,1.08944,1.08964,1.0892,1.08921,328,1,0
2025-03-12 20:35:00,1.08918,1.08918,1.08883,1.08901,266,1,0
2025-03-12 20:40:00,1.08901,1.08936,1.08901,1.08927,233,1,0
2025-03-12 20:45:00,1.08927,1.08978,1.0892,1.08973,250,1,0
2025-03-12 20:50:00,1.08966,1.08968,1.08933,1.08946,234,1,0
2025-03-12 20:55:00,1.08948,1.0895,1.08903,1.08903,265,1,0
2025-03-12 21:00:00,1.08904,1.08912,1.08888,1.08904,137,1,0
2025-03-12 21:05:00,1.08904,1.08935,1.08901,1.08935,90,1,0
2025-03-12 21:10:00,1.08935,1.08937,1.08881,1.08882,142,1,0
2025-03-12 21:15:00,1.08883,1.0892,1.08873,1.0892,166,1,0
2025-03-12 21:20:00,1.0892,1.08921,1.08891,1.08906,122,1,0
2025-03-12 21:25:00,1.08906,1.08913,1.08904,1.08908,105,1,0
2025-03-12 21:30:00,1.08907,1.08908,1.0889199999999999,1.08893,133,1,0
2025-03-12 21:35:00,1.08893,1.08905,1.08889,1.08894,98,1,0
2025-03-12 21:40:00,1.08894,1.08895,1.08878,1.08882,131,1,0
2025-03-12 21:45:00,1.08883,1.08898,1.08883,1.08884,113,1,0
2025-03-12 21:50:00,1.08884,1.08893,1.08873,1.08874,101,1,0
2025-03-12 21:55:00,1.08874,1.08882,1.08866,1.08874,112,1,0
2025-03-12 22:05:00,1.08901,1.08908,1.0889199999999999,1.08906,28,1,0
2025-03-12 22:10:00,1.08903,1.08903,1.08886,1.08888,35,5,0
2025-03-12 22:15:00,1.08888,1.08889,1.08885,1.08885,14,5,0
2025-03-12 22:20:00,1.08885,1.08886,1.0887,1.08876,34,6,0
2025-03-12 22:25:00,1.08877,1.08878,1.08877,1.08878,8,14,0
2025-03-12 22:30:00,1.08878,1.08878,1.0887,1.08876,14,1,0
2025-03-12 22:35:00,1.08877,1.08883,1.08872,1.08883,39,1,0
2025-03-12 22:40:00,1.08883,1.08888,1.08881,1.08881,32,7,0
2025-03-12 22:45:00,1.08884,1.08884,1.08877,1.08882,27,1,0
2025-03-12 22:50:00,1.08882,1.08882,1.08879,1.0888,15,1,0
2025-03-12 22:55:00,1.0888,1.0888,1.08868,1.0887,19,1,0
2025-03-12 23:00:00,1.08881,1.08898,1.08876,1.08893,60,1,0
2025-03-12 23:05:00,1.08893,1.08899,1.08886,1.08887,38,1,0
2025-03-12 23:10:00,1.08887,1.08891,1.0888,1.08884,32,1,0
2025-03-12 23:15:00,1.08884,1.08887,1.08876,1.08886,41,1,0
2025-03-12 23:20:00,1.08884,1.08888,1.08877,1.08877,49,1,0
2025-03-12 23:25:00,1.08877,1.08891,1.08877,1.08884,40,1,0
2025-03-12 23:30:00,1.08885,1.08893,1.08885,1.08893,16,1,0
2025-03-12 23:35:00,1.08893,1.08899,1.08888,1.0889,69,1,0
2025-03-12 23:40:00,1.0889,1.08895,1.08886,1.0889,92,1,0
2025-03-12 23:45:00,1.08893,1.08894,1.08878,1.0888,76,1,0
2025-03-12 23:50:00,1.0888,1.08891,1.08878,1.08889,65,1,0
2025-03-12 23:55:00,1.0889,1.08897,1.08889,1.0889199999999999,67,1,0
2025-03-13 00:00:00,1.08889,1.08899,1.08889,1.0889199999999999,88,1,0
2025-03-13 00:05:00,1.08893,1.089,1.08884,1.08885,102,1,0
2025-03-13 00:10:00,1.08884,1.08886,1.08868,1.08871,98,1,0
2025-03-13 00:15:00,1.08871,1.0888,1.08862,1.08863,66,2,0
2025-03-13 00:20:00,1.08862,1.08868,1.0886,1.08864,42,1,0
2025-03-13 00:25:00,1.08864,1.08864,1.0885,1.0885,62,1,0
2025-03-13 00:30:00,1.0885,1.08862,1.0885,1.08853,100,1,0
2025-03-13 00:35:00,1.08853,1.08854,1.0884800000000001,1.08851,67,1,0
2025-03-13 00:40:00,1.0885,1.08853,1.08845,1.08847,80,1,0
2025-03-13 00:45:00,1.08844,1.0885,1.08834,1.08846,107,1,0
2025-03-13 00:50:00,1.08846,1.08859,1.08842,1.08847,86,1,0
2025-03-13 00:55:00,1.0884800000000001,1.08866,1.08846,1.08854,83,1,0
2025-03-13 01:00:00,1.08854,1.08868,1.08852,1.08858,196,1,0
2025-03-13 01:05:00,1.08858,1.08858,1.0885,1.0885,104,1,0
2025-03-13 01:10:00,1.08851,1.08852,1.08828,1.08838,163,1,0
2025-03-13 01:15:00,1.08838,1.08849,1.08827,1.0884800000000001,203,1,0
2025-03-13 01:20:00,1.0884800000000001,1.08866,1.0884800000000001,1.08853,109,1,0
2025-03-13 01:25:00,1.08853,1.08857,1.08853,1.08855,33,1,0
